position,overall,wage_eur,age,height_cm,weight_kg,club_name,nationality_name
Defense,87,16000.0,29,182,75,FC Dinamo 1948 Bucureşti,Colombia
GoalKeeper,48,800.0,20,191,83,Queens Park Rangers,Belize
Midfield,68,170000.0,23,183,77,Club Independiente Santa Fe,Colombia
Defense,83,20000.0,34,172,69,Warta Poznań,United States
GoalKeeper,76,110000.0,20,177,76,Club Nacional de Football,Montserrat
Midfield,49,43000.0,29,190,81,Ulsan Hyundai FC,Nigeria
Defense,61,600.0,22,178,65,Club Athletico Paranaense,Belarus
Defense,91,200000.0,25,189,101,SV Wehen Wiesbaden,Egypt
GoalKeeper,54,195000.0,33,184,82,Heracles Almelo,Poland
Midfield,72,84000.0,22,181,74,FC Cincinnati,Israel
Midfield,75,550.0,35,169,73,Altay SK,Lithuania
Offense,71,650.0,26,196,84,Gamba Osaka,United States
GoalKeeper,55,210000.0,26,188,70,Stoke City,Saint Kitts and Nevis
Defense,89,60000.0,22,185,75,N.E.C. Nijmegen,Serbia
Offense,80,29000.0,20,170,68,FK Austria Wien,Chad
Defense,69,88000.0,33,179,77,US Salernitana 1919,Nigeria
GoalKeeper,63,11000.0,26,183,75,Demir Grup Sivasspor,Venezuela
GoalKeeper,58,290000.0,26,171,67,Viking FK,Luxembourg
Defense,74,56000.0,24,181,80,Waterford FC,Iceland
Offense,81,150000.0,19,173,70,Derby County,Zambia
Offense,76,23000.0,23,175,68,Randers FC,Tunisia
Offense,61,150000.0,26,175,66,Qingdao FC,Portugal
GoalKeeper,63,70000.0,22,175,70,Willem II,Equatorial Guinea
Defense,58,25000.0,21,187,81,Doncaster Rovers,Uruguay
GoalKeeper,61,165000.0,22,179,74,Vålerenga Fotball,Kazakhstan
Midfield,69,76000.0,22,180,74,CD Mirandés,Estonia
Offense,66,21000.0,19,177,72,Stade Malherbe Caen,Philippines
Defense,73,8000.0,22,181,79,SD Amorebieta,Poland
GoalKeeper,92,230000.0,26,171,63,Kawasaki Frontale,Azerbaijan
Defense,63,120000.0,21,197,92,Hajduk Split,France
Offense,74,240000.0,22,178,71,FC Lokomotiv Moscow,Venezuela
GoalKeeper,77,12000.0,22,177,73,FC Lausanne-Sport,Mexico
GoalKeeper,55,59000.0,25,188,85,FC Tokyo,Togo
Midfield,71,240000.0,20,194,91,Sport Club Corinthians Paulista,Switzerland
Midfield,62,900.0,21,182,74,Real Sociedad B,Brazil
Midfield,85,27000.0,28,180,78,FC Luzern,Mauritania
GoalKeeper,47,4000.0,35,184,76,US Quevilly Rouen Métropole,Uganda
Midfield,79,850.0,20,173,66,Club Atlético Banfield,Dominican Republic
GoalKeeper,58,53000.0,17,175,68,IFK Norrköping,Georgia
Offense,87,32000.0,22,191,107,VfB Stuttgart,Algeria
Defense,52,115000.0,26,176,62,FC Academica Clinceni,Romania
Midfield,50,84000.0,29,169,59,Club River Plate Asunción,England
GoalKeeper,49,22000.0,18,177,70,Shrewsbury Town,Lebanon
Offense,69,120000.0,29,181,78,U.C. Sampdoria,Antigua and Barbuda
GoalKeeper,68,210000.0,27,185,80,Club Deportivo Guabirá,Argentina
GoalKeeper,90,95000.0,35,182,71,Al Batin,South Africa
Midfield,68,52000.0,30,180,74,Stade Malherbe Caen,South Africa
Offense,57,200000.0,30,180,70,Bristol City,Togo
Midfield,75,250000.0,32,178,91,FC Paços de Ferreira,Latvia
Defense,58,86000.0,26,193,93,Bahia,Kenya
Offense,59,105000.0,21,184,75,VfL Osnabrück,Chinese Taipei
Midfield,79,220000.0,18,176,73,Altay SK,Scotland
Defense,73,46000.0,21,184,77,Empoli,Bolivia
Defense,56,115000.0,27,182,76,SV Ried,England
Offense,86,320000.0,21,181,75,Bristol City,Italy
Defense,87,29000.0,21,187,84,Columbus Crew,Paraguay
Midfield,61,27000.0,30,196,92,Halmstads BK,United Arab Emirates
Offense,75,140000.0,23,182,79,PSV,Guatemala
Midfield,68,70000.0,24,172,65,Sparta Rotterdam,France
Offense,93,180000.0,30,175,70,Deportivo La Guaira FC,Argentina
Offense,89,21000.0,28,172,68,Gimnasia y Esgrima La Plata,Nigeria
Defense,61,4000.0,20,189,83,Chelsea,Mauritius
Midfield,54,34000.0,22,189,83,Feyenoord,Panama
Midfield,55,145000.0,20,187,99,Drogheda United,Serbia
Midfield,52,15000.0,35,178,75,SC Rheindorf Altach,Slovakia
Defense,48,9000.0,35,175,68,FC Lugano,New Zealand
GoalKeeper,60,50000.0,28,171,107,Club Atlético Palmaflor,Kenya
Defense,77,74000.0,29,175,74,Cruz Azul,Côte d'Ivoire
Offense,53,16000.0,31,175,70,AS Monaco,Senegal
Offense,91,78000.0,28,180,71,Silkeborg IF,Guyana
Defense,80,950.0,36,188,88,FC Nordsjælland,Niger
GoalKeeper,48,72000.0,20,179,75,Derry City,Guinea Bissau
GoalKeeper,74,21000.0,26,179,70,SC Freiburg II,China PR
Offense,86,15000.0,30,192,100,Odds BK,Algeria
GoalKeeper,51,38000.0,19,178,73,CS Mioveni,Korea Republic
Defense,91,900.0,28,180,65,FC Lausanne-Sport,Paraguay
Midfield,57,46000.0,21,185,72,Clube Atlético Mineiro,Saudi Arabia
Offense,70,26000.0,23,183,73,Strømsgodset IF,Israel
Defense,68,46000.0,21,180,83,FC Schalke 04,Italy
GoalKeeper,64,15000.0,21,186,79,Estoril Praia,Dominican Republic
Midfield,78,74000.0,21,191,76,Henan Songshan Longmen FC,Dominican Republic
Defense,70,21000.0,32,188,79,1. FC Saarbrücken,England
Offense,76,79000.0,19,179,70,Stade Malherbe Caen,Montenegro
Midfield,67,82000.0,24,186,81,SC East Bengal FC,Faroe Islands
GoalKeeper,83,950.0,21,168,68,FC Lokomotiv Moscow,Wales
Offense,53,37000.0,27,184,74,Reading,France
Offense,67,50000.0,22,172,70,Fatih Karagümrük S.K.,Saint Lucia
Defense,70,80000.0,35,184,86,SV Waldhof Mannheim 07,Guam
Offense,58,50000.0,27,189,96,Exeter City,Congo DR
Defense,93,26000.0,30,183,79,SG Dynamo Dresden,Mexico
Midfield,67,5000.0,17,194,89,Gallos Blancos de Querétaro,Slovenia
Midfield,82,140000.0,24,191,82,1. FSV Mainz 05,Guinea
Midfield,54,64000.0,34,186,70,Club Atlético de San Luis,Slovakia
Defense,79,145000.0,22,177,73,PEC Zwolle,Austria
Midfield,58,32000.0,22,182,75,HJK Helsinki,Germany
Defense,72,130000.0,30,185,79,Stoke City,Benin
Midfield,64,115000.0,37,172,61,Hannover 96,Japan
Offense,49,33000.0,29,197,55,Le Havre AC,Sudan
Midfield,92,4000.0,36,168,59,Tromsø IL,Mozambique
Offense,65,110000.0,20,178,72,Górnik Łęczna,France
GoalKeeper,77,130000.0,24,180,75,Shakhtar Donetsk,United States
Defense,78,43000.0,33,179,71,CD Antofagasta,Saint Kitts and Nevis
GoalKeeper,81,83000.0,30,184,78,SønderjyskE,Spain
Midfield,50,36000.0,34,179,72,Al Shabab,England
Midfield,72,66000.0,24,183,75,Hokkaido Consadole Sapporo,Spain
GoalKeeper,58,75000.0,24,186,80,Atakaş Hatayspor,Argentina
Midfield,73,95000.0,19,183,71,FC Schalke 04,Slovakia
GoalKeeper,89,58000.0,23,188,82,Hammarby IF,Sierra Leone
GoalKeeper,58,100000.0,31,186,77,AJ Auxerre,Belize
Offense,87,260000.0,21,178,70,AS Saint-Étienne,Zimbabwe
GoalKeeper,49,650.0,35,178,76,Club Universitario de Deportes,Liberia
GoalKeeper,88,4000.0,24,188,80,Metropolitanos de Caracas FC,Norway
GoalKeeper,70,310000.0,22,193,87,Cerezo Osaka,El Salvador
GoalKeeper,54,800.0,18,188,64,Reading,Armenia
Defense,53,42000.0,20,179,79,Borussia Dortmund II,Libya
Defense,73,61000.0,33,189,101,Patronato,Cameroon
Midfield,88,11000.0,19,187,80,Girona FC,Cameroon
Offense,77,95000.0,21,185,70,FC Farul Constanța,Lebanon
Defense,54,18000.0,22,181,77,1. FC Union Berlin,Chad
Defense,78,35000.0,22,185,75,Jeju United FC,Sweden
Offense,72,270000.0,22,186,103,FC Bayern München,Norway
Defense,86,89000.0,29,187,73,Çaykur Rizespor,Jordan
Midfield,75,35000.0,36,188,83,Portimonense SC,Georgia
Offense,55,17000.0,25,182,78,Pachuca,North Macedonia
Midfield,64,27000.0,22,174,68,CD Lugo,Saint Kitts and Nevis
GoalKeeper,57,135000.0,19,188,84,Carlos A. Mannucci,Mauritania
GoalKeeper,77,105000.0,29,176,70,Club Libertad,Korea Republic
Defense,60,230000.0,29,170,67,Dijon FCO,Namibia
Defense,78,9000.0,27,182,77,Odds BK,Syria
Defense,80,37000.0,22,180,62,Portimonense SC,United Arab Emirates
Offense,89,850.0,25,181,77,Real Sociedad,Korea Republic
Midfield,64,32000.0,22,171,70,Port Vale,Saint Kitts and Nevis
GoalKeeper,84,46000.0,22,179,70,Sport Huancayo,Belgium
Offense,89,87000.0,19,175,68,Nagoya Grampus,Senegal
Midfield,67,200000.0,23,180,74,TSV 1860 München,Morocco
GoalKeeper,67,83000.0,24,185,75,Carlos A. Mannucci,Bermuda
Offense,58,44000.0,28,168,63,Academia Puerto Cabello,Morocco
Midfield,51,78000.0,19,188,83,Fútbol Club Juárez,Central African Republic
Defense,57,39000.0,17,183,75,Club Deportes Tolima,Costa Rica
Offense,64,53000.0,31,188,79,Bengaluru FC,Gambia
GoalKeeper,93,83000.0,20,190,81,Odds BK,Croatia
Offense,60,16000.0,19,173,67,Club Necaxa,Albania
Offense,72,32000.0,21,182,68,SC Freiburg II,Lithuania
GoalKeeper,83,72000.0,21,183,78,Chicago Fire Football Club,Angola
Offense,50,81000.0,17,175,70,Racing Club,Central African Republic
GoalKeeper,51,185000.0,25,188,69,Bengaluru FC,United Arab Emirates
GoalKeeper,68,250000.0,22,192,84,Barcelona Sporting Club,Finland
Defense,50,650.0,19,174,74,1. FC Nürnberg,El Salvador
Midfield,49,33000.0,23,174,65,Al Ahli,India
GoalKeeper,93,350000.0,31,180,65,Damac FC,Japan
GoalKeeper,64,80000.0,30,194,83,River Plate,Bulgaria
GoalKeeper,69,4000.0,29,183,79,USL Dunkerque,Mexico
Offense,92,600.0,24,180,66,Dundee United,Kosovo
Defense,57,145000.0,27,175,70,Górnik Zabrze,Ukraine
GoalKeeper,81,320000.0,23,179,73,CS Emelec,Colombia
Defense,55,36000.0,29,188,89,Fatih Karagümrük S.K.,Slovenia
Midfield,51,52000.0,23,195,96,DSC Arminia Bielefeld,United States
Offense,66,59000.0,24,175,70,Crotone,Czech Republic
Offense,67,64000.0,19,177,71,Mansfield Town,Uruguay
Defense,74,31000.0,19,185,77,Angers SCO,Malawi
Midfield,77,195000.0,18,172,65,Kerala Blasters FC,United Arab Emirates
Offense,78,44000.0,27,178,70,Futebol Clube de Famalicão,Turkey
Defense,80,65000.0,33,177,75,Club Atlético Nacional Potosí,Thailand
Midfield,87,22000.0,23,177,68,Dundalk FC,China PR
Offense,57,63000.0,23,191,107,Kasimpaşa SK,Indonesia
Offense,69,950.0,32,187,91,Vejle Boldklub,Bulgaria
Defense,82,17000.0,30,186,86,Sport-Club Freiburg,Algeria
Midfield,47,11000.0,21,177,64,SK Slavia Praha,Equatorial Guinea
Midfield,55,68000.0,28,181,81,AEK Athens,Trinidad and Tobago
Offense,67,290000.0,23,175,72,Club Atlético Nacional Potosí,Congo
Midfield,85,30000.0,28,185,70,Tokushima Vortis,Malta
Offense,57,29000.0,24,190,76,Austin FC,New Zealand
GoalKeeper,55,48000.0,25,178,88,Portimonense SC,Cape Verde Islands
Midfield,58,6000.0,23,178,72,AS Nancy Lorraine,Côte d'Ivoire
Defense,56,43000.0,31,189,82,Al Taawoun,Benin
Offense,69,2000.0,25,185,84,Sint-Truidense VV,Congo
Defense,49,17000.0,25,171,73,Club Bolívar,Mozambique
Offense,64,31000.0,29,187,86,New York Red Bulls,Turkey
Midfield,78,135000.0,28,187,73,Nîmes Olympique,Benin
GoalKeeper,49,125000.0,29,188,80,Fiorentina,England
Offense,87,6000.0,25,181,80,Aragua Fútbol Club,Lithuania
Defense,74,310000.0,23,189,73,SV Ried,Northern Ireland
Offense,52,50000.0,28,173,71,Independiente del Valle,Zambia
GoalKeeper,67,2000.0,30,174,60,Urawa Red Diamonds,Côte d'Ivoire
Defense,65,82000.0,22,174,62,FC St. Pauli,Trinidad and Tobago
Defense,61,68000.0,24,185,74,Cádiz CF,United Arab Emirates
Midfield,68,250000.0,24,183,82,Brøndby IF,Bosnia and Herzegovina
GoalKeeper,67,160000.0,26,190,85,Vålerenga Fotball,Belgium
Offense,85,29000.0,17,187,78,FC Girondins de Bordeaux,Cameroon
Midfield,52,140000.0,21,182,65,Dinamo Zagreb,Peru
Midfield,47,75000.0,22,183,80,Northampton Town,Argentina
Offense,75,79000.0,19,176,71,Dynamo Kyiv,Congo
Defense,79,73000.0,27,175,70,Western United FC,Argentina
Defense,89,230000.0,24,184,79,Hannover 96,Uganda
Offense,63,16000.0,29,176,54,Örebro SK,Slovenia
Midfield,75,49000.0,20,179,74,Juventus,Dominican Republic
Offense,48,320000.0,35,187,73,FC Viktoria 1889 Berlin,Georgia
Offense,75,8000.0,23,183,56,Brentford,Netherlands
Offense,67,41000.0,25,178,66,RC Celta de Vigo,Suriname
Midfield,86,25000.0,23,171,104,FC Utrecht,Bulgaria
Midfield,66,77000.0,34,188,79,Viktoria Köln,Venezuela
Midfield,62,9000.0,25,174,63,Atlético Clube Goianiense,Venezuela
Midfield,54,100000.0,22,190,86,Rayo Vallecano,Kazakhstan
Offense,56,150000.0,21,186,82,Hartlepool United,Slovakia
GoalKeeper,77,160000.0,32,180,71,Nashville SC,Brazil
Defense,48,24000.0,24,171,103,Udinese Calcio,Portugal
Midfield,56,27000.0,26,166,68,Olympiacos CFP,Turkey
Defense,61,5000.0,21,180,70,Viktoria Köln,Uruguay
Offense,93,350000.0,26,188,86,Torino F.C.,Chile
Defense,54,155000.0,20,187,80,Viking FK,Sudan
Midfield,48,81000.0,24,187,75,Gallos Blancos de Querétaro,Senegal
Defense,50,22000.0,18,185,88,SC Bastia,Antigua and Barbuda
Midfield,62,5000.0,23,183,75,Stoke City,Paraguay
Offense,72,700.0,23,171,71,Club América,Azerbaijan
GoalKeeper,59,42000.0,23,180,76,FC Zürich,Angola
GoalKeeper,69,90000.0,29,192,92,1. FC Kaiserslautern,Malaysia
Offense,93,50000.0,19,190,78,Jeonbuk Hyundai Motors,El Salvador
Offense,86,70000.0,31,170,61,En Avant de Guingamp,Malta
Midfield,50,95000.0,37,188,80,Raków Częstochowa,Sweden
Midfield,53,36000.0,30,184,78,AC Ajaccio,Estonia
Offense,86,24000.0,18,186,73,KAA Gent,United States
Defense,63,12000.0,20,170,70,Real Valladolid CF,Equatorial Guinea
Defense,76,23000.0,25,172,78,Oita Trinita,Congo DR
Offense,83,165000.0,32,171,68,Club Necaxa,Gabon
Midfield,90,8000.0,34,181,76,FC Red Bull Salzburg,Sweden
Midfield,69,39000.0,21,184,78,Oldham Athletic,South Africa
Midfield,49,62000.0,26,182,68,Grenoble Foot 38,Belgium
Offense,83,195000.0,26,174,70,US Quevilly Rouen Métropole,Italy
GoalKeeper,89,9000.0,30,183,74,Ceará Sporting Club,Ecuador
GoalKeeper,81,50000.0,32,179,75,KRC Genk,Greece
Offense,79,78000.0,29,188,85,Çaykur Rizespor,Norway
GoalKeeper,50,87000.0,26,180,75,RC Strasbourg Alsace,Brazil
Offense,56,6000.0,19,193,89,Racing Club,Scotland
GoalKeeper,49,20000.0,20,188,86,New England Revolution,Suriname
Defense,65,56000.0,35,178,66,Arsenal de Sarandí,Malaysia
GoalKeeper,72,260000.0,24,171,66,Kristiansund BK,Argentina
Midfield,91,240000.0,19,183,73,Real Salt Lake,Vietnam
GoalKeeper,52,24000.0,21,184,71,Bruk-Bet Termalica Nieciecza,China PR
Defense,55,155000.0,24,172,67,Al Ahli,Ghana
Midfield,51,71000.0,25,193,89,Kaizer Chiefs,Costa Rica
Offense,75,89000.0,22,178,75,APOEL Nicosia FC,Nigeria
Midfield,73,320000.0,29,180,70,CD Tondela,Lebanon
GoalKeeper,57,550.0,31,186,80,SSV Jahn Regensburg,Germany
GoalKeeper,91,11000.0,21,183,80,Junior FC,Switzerland
Defense,81,550.0,24,177,75,SV Darmstadt 98,Turkey
Offense,55,120000.0,18,187,77,Al Fateh,Congo DR
GoalKeeper,58,260000.0,29,175,66,Leeds United,England
Midfield,82,600.0,26,178,110,Universidad Técnica de Cajamarca,Russia
Midfield,60,70000.0,31,186,80,SpVgg Greuther Fürth,Kenya
Offense,79,14000.0,29,189,75,Incheon United FC,Venezuela
Defense,73,35000.0,26,179,70,Oldham Athletic,Chinese Taipei
GoalKeeper,93,83000.0,25,174,72,Sport Huancayo,Jamaica
GoalKeeper,76,160000.0,31,178,71,FC Vizela,Iran
Defense,67,32000.0,27,182,71,RB Bragantino,Argentina
Offense,68,27000.0,26,181,73,Sutton United,Chinese Taipei
GoalKeeper,80,80000.0,30,190,79,Dundalk FC,Romania
Defense,71,7000.0,24,182,94,Melbourne City FC,Libya
Defense,59,6000.0,25,181,73,Dundee United,Thailand
Defense,91,650.0,28,186,83,TSV 1860 München,Benin
Offense,79,170000.0,21,176,73,Jeonbuk Hyundai Motors,Spain
Midfield,60,110000.0,20,181,70,Northampton Town,Lithuania
Midfield,69,100000.0,32,190,82,Lillestrøm SK,Malaysia
Defense,53,500.0,22,188,85,Dinamo Zagreb,Azerbaijan
Offense,88,19000.0,19,180,77,FC Lokomotiv Moscow,Turkey
Offense,87,62000.0,21,177,74,RCD Espanyol de Barcelona,Spain
Defense,69,140000.0,25,178,83,Odisha FC,Senegal
Defense,85,24000.0,27,175,70,Chennaiyin FC,Australia
Offense,65,68000.0,26,179,70,Ceará Sporting Club,Benin
Offense,51,125000.0,29,185,67,Deportivo Alavés,Angola
Defense,65,95000.0,23,170,59,Charlton Athletic,Benin
Offense,58,37000.0,18,175,70,Club The Strongest,Hungary
Offense,66,70000.0,32,194,94,SL Benfica,Slovenia
Offense,64,500.0,25,180,92,Atlético Tucumán,Croatia
GoalKeeper,93,230000.0,18,163,59,Eintracht Braunschweig,England
Offense,47,90000.0,21,176,75,Swindon Town,Palestine
Defense,60,1000.0,29,175,71,Hebei FC,Republic of Ireland
Midfield,52,46000.0,25,197,98,DSC Arminia Bielefeld,Côte d'Ivoire
Defense,64,63000.0,20,170,65,Zagłębie Lubin,Bolivia
Midfield,77,150000.0,28,174,70,Leicester City,Bulgaria
Defense,69,5000.0,29,172,74,NorthEast United FC,Germany
GoalKeeper,87,89000.0,23,196,80,Santa Clara,Russia
Offense,72,550.0,30,188,77,Dijon FCO,Indonesia
Defense,86,38000.0,24,178,74,Perth Glory,Hungary
Midfield,93,17000.0,27,191,87,Silkeborg IF,Congo DR
Midfield,87,82000.0,28,177,75,Al Fayha,Paraguay
Midfield,63,84000.0,32,165,51,VfL Bochum 1848,Slovakia
Offense,83,41000.0,22,190,82,Juventude,Germany
Defense,72,90000.0,29,180,82,FC Nantes,Venezuela
Defense,48,95000.0,23,183,70,Shakhtar Donetsk,Croatia
Offense,83,89000.0,22,167,67,Paris FC,Chile
Midfield,68,240000.0,29,176,71,SD Huesca,Mozambique
GoalKeeper,71,39000.0,26,188,86,Atlético Clube Goianiense,Republic of Ireland
Offense,70,140000.0,24,191,93,SV Ried,Bosnia and Herzegovina
GoalKeeper,90,48000.0,25,190,84,Santos Laguna,Republic of Ireland
Midfield,70,81000.0,37,188,74,Royale Union Saint-Gilloise,Equatorial Guinea
GoalKeeper,57,175000.0,28,174,67,Molde FK,Montserrat
GoalKeeper,76,4000.0,22,177,79,Al Faisaly,El Salvador
Defense,85,52000.0,28,180,73,Heracles Almelo,Philippines
Midfield,71,6000.0,24,182,75,KAA Gent,China PR
GoalKeeper,67,850.0,37,188,87,FC Dinamo 1948 Bucureşti,Greece
Midfield,52,70000.0,34,192,77,Clube Sport Marítimo,Norway
Defense,71,30000.0,23,182,84,FC Porto,Sudan
Midfield,61,68000.0,19,183,67,Guangzhou City,Israel
Defense,70,42000.0,20,195,80,Club Nacional,Ecuador
Defense,69,58000.0,31,185,83,Valenciennes FC,United States
GoalKeeper,76,75000.0,23,179,67,Fortuna Düsseldorf,Russia
Defense,77,7000.0,19,192,90,Deportivo Táchira FC,Gabon
Defense,54,59000.0,21,178,71,Universitatea Craiova,Spain
Midfield,65,68000.0,22,189,77,Club Atlético Colón,Japan
Midfield,90,49000.0,22,186,75,Torino F.C.,Switzerland
Midfield,91,66000.0,21,173,70,Unión Deportiva Las Palmas,Japan
Offense,68,26000.0,21,188,91,Lincoln City,Serbia
GoalKeeper,53,42000.0,26,185,83,İstanbul Başakşehir FK,Indonesia
Defense,47,6000.0,26,175,77,FK Austria Wien,Estonia
Midfield,79,22000.0,18,183,83,Mjällby AIF,Nigeria
Midfield,78,16000.0,27,175,68,Rodez Aveyron Football,Jamaica
Midfield,72,56000.0,23,195,98,Club Deportivo Palestino,France
Defense,61,18000.0,30,180,70,Fortuna Düsseldorf,Honduras
Midfield,69,260000.0,21,190,80,Tottenham Hotspur,Belarus
Defense,56,34000.0,31,185,80,SK Rapid Wien,China PR
GoalKeeper,66,66000.0,28,180,71,Fluminense,England
Defense,57,29000.0,22,180,74,Club Atlético de San Luis,Algeria
GoalKeeper,76,54000.0,25,182,78,Juventus,Central African Republic
GoalKeeper,85,24000.0,21,178,76,Newcastle United,Uruguay
Midfield,65,58000.0,20,183,80,West Bromwich Albion,Kenya
Midfield,67,89000.0,31,185,79,FC Dallas,Egypt
Offense,90,14000.0,23,176,72,Bayer 04 Leverkusen,England
Offense,59,77000.0,20,176,71,Wisła Płock,Estonia
GoalKeeper,84,130000.0,29,178,72,Daegu FC,Slovenia
Defense,64,20000.0,19,186,87,Crotone,Ecuador
Defense,48,87000.0,20,180,80,Djurgårdens IF,Croatia
Midfield,85,165000.0,22,178,67,Arsenal,New Zealand
Defense,54,60000.0,23,192,78,Hyderabad FC,Slovenia
Midfield,78,95000.0,20,183,73,Sportclub Verl,Uganda
GoalKeeper,66,32000.0,17,181,76,Jeonbuk Hyundai Motors,Saint Kitts and Nevis
Offense,53,37000.0,21,183,67,Galatasaray SK,Jamaica
GoalKeeper,74,43000.0,33,190,89,FC Groningen,Jordan
Midfield,75,18000.0,22,177,68,Santos Laguna,Trinidad and Tobago
GoalKeeper,50,145000.0,17,193,93,Manchester United,Suriname
Defense,58,42000.0,24,179,65,FC Augsburg,Paraguay
Midfield,90,69000.0,24,192,83,Doncaster Rovers,Wales
Midfield,71,185000.0,26,195,84,Rosario Central,Slovenia
Offense,88,24000.0,34,173,63,Adana Demirspor,Montserrat
Defense,68,8000.0,22,178,51,Hellas Verona,Cape Verde Islands
GoalKeeper,50,29000.0,32,182,73,Wycombe Wanderers,Argentina
GoalKeeper,88,15000.0,27,170,62,FC Cartagena,Argentina
Defense,70,220000.0,27,173,69,Chennaiyin FC,Estonia
Offense,76,89000.0,24,182,68,Club Cerro Porteño,Congo DR
Offense,82,79000.0,24,187,79,SC Heerenveen,England
GoalKeeper,51,185000.0,28,178,74,Shenzhen FC,Wales
Offense,67,20000.0,23,187,80,Arsenal,Guatemala
Defense,66,42000.0,31,178,72,Chicago Fire Football Club,Spain
GoalKeeper,81,700.0,21,171,66,SL Benfica,Côte d'Ivoire
Offense,92,7000.0,31,184,81,Academia Puerto Cabello,Argentina
Defense,67,36000.0,22,176,72,Malmö FF,Serbia
Midfield,82,68000.0,18,173,70,FK Austria Wien,Zimbabwe
Defense,67,86000.0,23,195,78,Tromsø IL,Iraq
Defense,78,22000.0,22,180,71,FC Cincinnati,Netherlands
Midfield,59,48000.0,22,195,90,RKC Waalwijk,Tunisia
GoalKeeper,93,41000.0,21,182,74,Juventude,Germany
Defense,62,32000.0,29,178,75,FC Vizela,India
GoalKeeper,53,250000.0,23,181,78,AJ Auxerre,France
Defense,82,170000.0,17,187,82,Orlando Pirates,Norway
GoalKeeper,88,53000.0,26,171,69,Tranmere Rovers,Central African Republic
GoalKeeper,47,320000.0,25,184,87,Örebro SK,Austria
GoalKeeper,62,30000.0,21,178,76,CS Mioveni,Côte d'Ivoire
Defense,74,74000.0,24,175,70,MSV Duisburg,Haiti
Defense,87,41000.0,25,183,86,Dundee United,Benin
GoalKeeper,84,56000.0,23,175,72,Hyderabad FC,Spain
Offense,51,800.0,29,173,67,SK Sturm Graz,Mauritius
Offense,61,145000.0,28,173,105,Shijiazhuang Ever Bright F.C.,Israel
GoalKeeper,69,72000.0,21,180,77,Bohemian FC,Czech Republic
Defense,68,270000.0,26,183,68,Suwon Samsung Bluewings,Georgia
Offense,61,320000.0,26,188,86,Granada CF,England
Offense,50,21000.0,20,185,78,AC Monza,England
Offense,65,33000.0,23,190,82,Feyenoord,Mexico
Defense,64,195000.0,33,184,83,Östersunds FK,Germany
GoalKeeper,80,84000.0,21,171,68,Brentford,France
Defense,73,250000.0,20,185,79,Dijon FCO,Cape Verde Islands
GoalKeeper,87,41000.0,24,187,82,Melbourne Victory,Wales
GoalKeeper,84,33000.0,19,185,73,AS Nancy Lorraine,Sweden
Defense,57,750.0,24,186,78,Vissel Kobe,Afghanistan
GoalKeeper,59,190000.0,29,183,75,West Ham United,Libya
Defense,66,76000.0,21,175,67,Accrington Stanley,Canada
GoalKeeper,56,10000.0,36,184,73,Odds BK,Kazakhstan
GoalKeeper,59,650.0,29,189,78,Arsenal de Sarandí,Saint Lucia
GoalKeeper,52,56000.0,30,184,81,Yeni Malatyaspor,Belarus
Offense,51,200000.0,21,187,86,Accrington Stanley,Germany
GoalKeeper,69,150000.0,30,186,76,Club Deportivo Guabirá,Burkina Faso
GoalKeeper,86,24000.0,23,187,79,Ceará Sporting Club,Latvia
Midfield,66,240000.0,24,173,70,Bologna,Scotland
Midfield,86,210000.0,28,181,74,Newell's Old Boys,Sierra Leone
Midfield,71,10000.0,34,175,70,Colorado Rapids,England
Midfield,53,41000.0,28,181,84,SC Heerenveen,Guam
Defense,58,29000.0,22,166,68,Al Shabab,France
Defense,77,260000.0,29,187,83,Yeni Malatyaspor,Algeria
Offense,54,38000.0,32,182,76,OGC Nice,Switzerland
Offense,86,180000.0,22,181,70,U.S. Sassuolo Calcio,Netherlands
Offense,77,17000.0,27,177,70,Drogheda United,Guinea Bissau
Offense,69,22000.0,31,182,76,UD Ibiza,Sweden
Midfield,81,130000.0,28,181,78,KAS Eupen,Morocco
Midfield,71,170000.0,22,175,70,SL Benfica,Australia
Midfield,59,23000.0,21,177,73,US Quevilly Rouen Métropole,Saint Lucia
GoalKeeper,63,26000.0,20,182,73,Godoy Cruz,Grenada
GoalKeeper,47,13000.0,22,186,71,Real Oviedo,Côte d'Ivoire
Offense,77,61000.0,22,184,77,Gil Vicente FC,Sweden
Midfield,51,190000.0,21,174,75,SC Paderborn 07,Curacao
Midfield,79,950.0,21,184,74,Portimonense SC,Moldova
Defense,83,10000.0,34,184,83,Vissel Kobe,Cyprus
Offense,92,290000.0,19,175,70,SC Bastia,Spain
Defense,86,95000.0,20,185,86,Club Atlético Aldosivi,Puerto Rico
Defense,66,75000.0,18,188,82,Inter Miami CF,Republic of Ireland
Defense,70,40000.0,22,183,72,Atalanta,Indonesia
GoalKeeper,50,73000.0,25,177,67,Stade Brestois 29,Uzbekistan
GoalKeeper,93,83000.0,30,182,74,Beşiktaş JK,Sudan
Midfield,91,35000.0,27,195,84,Chennaiyin FC,Egypt
Offense,64,165000.0,21,184,76,Levante Unión Deportiva,Japan
GoalKeeper,52,23000.0,24,183,80,Norwich City,Iraq
Midfield,80,900.0,29,188,79,Heracles Almelo,Brazil
Defense,70,51000.0,26,175,74,Real Sociedad,Israel
Midfield,68,15000.0,29,174,66,Cerezo Osaka,Kosovo
