position,overall,wage_eur,age,height_cm,weight_kg,club_name,nationality_name
Defense,72,37284.0,21,175,68,Vitória de Guimarães,Italy
GoalKeeper,64,13222.0,27,174,68,Club Atlético de San Luis,Argentina
Defense,60,13935.0,17,189,80,Rosenborg BK,Brazil
Midfield,72,28591.0,25,191,80,SSV Jahn Regensburg,France
Midfield,66,15717.0,26,187,77,Halmstads BK,Netherlands
Defense,50,500.0,16,169,53,AD Alcorcón,Congo DR
Defense,74,39610.0,31,175,67,Cambridge United,France
Midfield,57,9602.0,21,184,75,Atakaş Hatayspor,United States
Defense,69,11554.0,25,167,63,Club Cerro Porteño,Austria
Midfield,62,500.0,21,187,83,Real Sociedad,Germany
Defense,50,500.0,16,182,68,SK Sturm Graz,Guam
Defense,59,500.0,26,184,74,Lecce,Korea Republic
Defense,59,19622.0,23,190,75,Real Madrid CF,Italy
Defense,64,500.0,27,173,64,SC Bastia,France
Defense,61,500.0,24,179,74,Toulouse Football Club,Germany
Defense,72,24345.0,28,180,74,SV Ried,Italy
Defense,67,40693.0,27,180,77,Valenciennes FC,England
Defense,68,500.0,24,177,70,Estudiantes de La Plata,Germany
Offense,56,500.0,25,181,74,Walsall,Madagascar
Midfield,56,500.0,23,178,76,Raków Częstochowa,Guam
Offense,73,3448.0,25,187,81,Leicester City,Germany
Midfield,74,500.0,23,180,85,1. FC Heidenheim 1846,China PR
Defense,56,2393.0,21,173,62,Futebol Clube de Famalicão,Poland
Defense,80,37232.0,34,168,67,Vitória de Guimarães,Argentina
Midfield,63,500.0,26,187,83,Vélez Sarsfield,Australia
Defense,68,6726.0,27,176,66,Bristol City,South Africa
Midfield,59,500.0,21,187,80,Pau FC,Republic of Ireland
Defense,63,500.0,24,184,78,Sheffield Wednesday,Guam
Midfield,81,35883.0,28,190,86,Sport-Club Freiburg,Turkey
Defense,65,500.0,36,188,80,PFC CSKA Moscow,Guam
Midfield,71,7123.0,27,182,77,Atlético Nacional,India
Defense,49,500.0,23,177,67,Rayo Vallecano,Guam
Midfield,64,6276.0,33,180,77,Club Atlético Peñarol,Iceland
Midfield,69,12276.0,28,177,69,Club Sporting Cristal,Portugal
Defense,76,20004.0,31,175,67,Shenzhen FC,France
Offense,55,500.0,18,181,76,CA Osasuna,Poland
Defense,66,8084.0,30,177,67,Tottenham Hotspur,Venezuela
Offense,67,4242.0,27,182,75,Mumbai City FC,Brazil
Offense,69,5454.0,25,185,75,1. FC Nürnberg,Serbia
Defense,63,1801.0,23,185,74,Al Ittihad,Colombia
Defense,68,25106.0,27,184,78,Nagoya Grampus,Argentina
Defense,75,39044.0,29,183,72,Perth Glory,Costa Rica
GoalKeeper,60,23619.0,29,188,83,Wisła Kraków,France
Defense,57,500.0,16,182,72,Incheon United FC,Bosnia and Herzegovina
GoalKeeper,64,500.0,27,195,78,Derry City,Portugal
Defense,63,4898.0,24,180,67,Minnesota United FC,Netherlands
Midfield,78,27808.0,32,171,68,SK Austria Klagenfurt,Mexico
Defense,79,48503.0,32,189,85,Brighton & Hove Albion,Mali
Midfield,65,20789.0,25,183,70,Sutton United,England
Defense,70,21399.0,24,192,76,1. FC Kaiserslautern,Mexico
Midfield,63,500.0,21,181,69,Barnsley,Republic of Ireland
Defense,60,1028.0,21,182,75,VfL Wolfsburg,Venezuela
Defense,50,500.0,26,188,88,Jamshedpur FC,China PR
Defense,61,500.0,25,170,63,Brentford,India
Defense,61,500.0,26,184,77,Club Sporting Cristal,Northern Ireland
Defense,74,23047.0,24,179,67,TSV Egger Glas Hartberg,England
Midfield,63,13951.0,25,178,75,Borussia Mönchengladbach,Germany
Offense,66,500.0,27,182,73,Club Atlético Colón,Brazil
Defense,54,500.0,23,189,81,Everton,Germany
Defense,69,15322.0,30,179,76,Atakaş Hatayspor,Guam
Midfield,68,17844.0,27,179,70,OGC Nice,Japan
Defense,61,500.0,22,187,87,Rangers FC,Romania
Defense,66,28812.0,26,177,73,Torino F.C.,Republic of Ireland
Midfield,61,10774.0,21,175,73,Vegalta Sendai,France
Midfield,62,11083.0,28,192,84,CF Fuenlabrada,Portugal
Midfield,73,27786.0,22,178,72,Port Vale,India
Defense,69,5853.0,24,185,80,Granada CF,France
Defense,72,24861.0,26,182,77,Viking FK,Argentina
Defense,63,20202.0,26,180,76,Al Raed,Belgium
Offense,70,23047.0,30,175,58,Carlos A. Mannucci,England
Defense,62,14446.0,24,181,77,Borussia Dortmund II,Italy
Midfield,75,24483.0,28,190,87,Club Nacional,Romania
Defense,66,500.0,27,183,81,Club Sporting Cristal,Denmark
Midfield,79,39826.0,28,196,84,Walsall,France
Midfield,66,500.0,26,175,63,Tromsø IL,Netherlands
Offense,70,29009.0,27,189,80,Club Atlético Independiente,Ghana
Midfield,62,6092.0,22,173,72,Vissel Kobe,Guam
Midfield,62,3239.0,19,184,75,Fortuna Düsseldorf,England
Defense,62,500.0,23,183,84,SC Braga,Portugal
Midfield,61,864.0,27,186,76,Kalmar FF,England
Midfield,67,32950.0,30,186,79,SC Cambuur,England
Defense,72,2947.0,28,172,63,Crystal Palace,Northern Ireland
Defense,62,500.0,26,183,79,Club Sporting Cristal,Colombia
Midfield,69,36331.0,28,179,71,Kashima Antlers,China PR
Midfield,62,500.0,23,180,69,Aston Villa,Paraguay
Midfield,58,500.0,22,185,77,Ceará Sporting Club,Argentina
Midfield,80,71377.0,36,178,72,New York Red Bulls,Germany
Defense,62,28750.0,16,191,78,Al Nassr,Spain
Defense,58,500.0,22,178,75,Club Brugge KV,England
Midfield,63,949.0,20,183,80,Brighton & Hove Albion,Congo DR
Defense,78,30886.0,31,185,80,PAOK,England
Defense,82,55393.0,33,181,77,FC Utrecht,Nigeria
Defense,88,42610.0,34,187,77,Heracles Almelo,Austria
Defense,64,15478.0,20,186,80,ESTAC Troyes,France
Offense,70,15316.0,26,172,70,Türkgücü München,Croatia
GoalKeeper,63,21890.0,24,193,84,Elche CF,England
Midfield,61,500.0,31,179,83,Club Social y Deportivo Macará,France
Defense,70,1210.0,25,184,78,Levante Unión Deportiva,Italy
Defense,69,500.0,29,192,78,Sarpsborg 08 FF,Scotland
Offense,52,500.0,22,180,73,Club Atlético Colón,England
Offense,68,42423.0,28,192,89,Nottingham Forest,England
GoalKeeper,66,15128.0,22,176,70,Lecce,Brazil
Midfield,69,20869.0,24,187,80,Feyenoord,Italy
Midfield,64,35967.0,23,187,85,Aberdeen,Bolivia
Midfield,58,2618.0,24,185,80,Jamshedpur FC,Portugal
Midfield,68,14481.0,26,188,84,FC Goa,France
Defense,73,21970.0,33,185,77,Inter Miami CF,France
Defense,62,18374.0,27,182,81,Shanghai Shenhua FC,France
Defense,73,695.0,29,179,76,Al Fayha,Spain
Midfield,68,23564.0,20,178,76,Legia Warszawa,Guam
Defense,66,10968.0,26,175,67,Club Deportivo Palestino,Algeria
GoalKeeper,77,21092.0,23,174,72,SD Ponferradina,England
Offense,67,500.0,27,177,60,Ulsan Hyundai FC,Slovenia
Defense,55,500.0,16,190,79,Sportclub Verl,Scotland
Midfield,61,6798.0,29,181,71,Millwall,Argentina
Offense,63,20033.0,28,181,82,İstanbul Başakşehir FK,United States
Midfield,73,10411.0,25,175,61,Club Sporting Cristal,Nigeria
Defense,67,24777.0,25,173,59,Antalyaspor,Denmark
Offense,64,4341.0,27,194,83,Godoy Cruz,Argentina
Defense,68,41093.0,25,174,69,Viborg FF,Italy
Defense,64,998.0,21,190,75,Los Angeles FC,China PR
Defense,61,5129.0,29,182,72,Galatasaray SK,Guam
Defense,58,500.0,27,181,78,Dalian Professional Football Club,England
Defense,55,1680.0,16,186,81,SV Meppen,Guam
Defense,70,25335.0,25,179,68,SV Meppen,Germany
Midfield,81,51923.0,30,186,83,St. Mirren,Poland
Offense,73,30410.0,34,183,73,Warta Poznań,Spain
Offense,65,500.0,22,178,70,Al Ittihad,Ecuador
Defense,59,500.0,20,171,66,SV Zulte Waregem,Germany
Defense,70,1239.0,21,169,67,Ettifaq FC,England
GoalKeeper,67,31282.0,26,181,70,FBC Melgar,Mexico
Midfield,61,500.0,20,188,81,Pohang Steelers,China PR
Defense,70,15542.0,30,179,71,Seongnam FC,Netherlands
Defense,67,4876.0,30,188,81,Lecce,Croatia
Defense,70,500.0,31,182,65,SC Cambuur,Venezuela
Defense,69,30226.0,29,181,70,Hertha BSC,Austria
Midfield,68,13428.0,27,185,73,Paris Saint-Germain,Serbia
Midfield,72,27001.0,29,189,80,Dalian Professional Football Club,Germany
Defense,76,33323.0,35,179,81,WSG Tirol,Saudi Arabia
Defense,79,40130.0,33,180,78,Sarpsborg 08 FF,Italy
Offense,78,17521.0,27,178,79,AS Nancy Lorraine,China PR
Defense,74,21927.0,24,180,81,TSV Egger Glas Hartberg,France
Midfield,65,500.0,20,178,81,Borussia Dortmund,Romania
Offense,66,500.0,27,183,76,SV Wehen Wiesbaden,Guam
Defense,74,5119.0,24,176,70,Lecce,China PR
Offense,74,16343.0,30,183,75,Heracles Almelo,Nigeria
Midfield,67,11663.0,25,170,67,FC Metz,Italy
Defense,62,500.0,22,174,73,Ipswich Town,Scotland
Defense,70,30069.0,21,181,74,1. FSV Mainz 05,Paraguay
Defense,63,500.0,19,181,71,Al Ain FC,Côte d'Ivoire
GoalKeeper,47,500.0,21,193,87,Fulham,France
Defense,69,500.0,31,198,86,Finn Harps,Germany
Defense,66,5908.0,20,176,75,Sportclub Verl,Guam
Defense,59,500.0,26,173,65,Real Sociedad,Russia
GoalKeeper,64,500.0,21,184,72,Gil Vicente FC,Argentina
Midfield,76,7148.0,32,173,79,İttifak Holding Konyaspor,Zimbabwe
Offense,63,500.0,24,190,89,Aragua Fútbol Club,Japan
Midfield,70,16676.0,35,176,74,Orlando City Soccer Club,Mexico
Defense,75,37702.0,24,186,77,Borussia Mönchengladbach,Netherlands
Midfield,62,13019.0,23,176,66,Plymouth Argyle,Italy
Offense,60,23607.0,26,177,71,K Beerschot VA,France
Defense,80,40479.0,24,179,75,Club Sporting Cristal,Slovenia
Offense,56,500.0,19,190,79,Lecce,Argentina
Offense,68,15949.0,29,197,94,FC Nantes,Poland
Defense,60,500.0,18,184,78,FC Seoul,Denmark
GoalKeeper,59,11204.0,23,186,80,Deportivo Pasto,England
Offense,60,8178.0,25,182,76,Cagliari,Republic of Ireland
Defense,73,38784.0,20,182,68,Coventry City,England
Defense,58,23519.0,24,181,78,Brøndby IF,Congo DR
Midfield,73,23672.0,25,175,72,Club Tijuana,Bolivia
Defense,68,6526.0,26,179,77,Club Sporting Cristal,France
Defense,60,8194.0,19,181,74,Nagoya Grampus,Japan
GoalKeeper,59,30855.0,22,185,75,Club Sporting Cristal,Turkey
Offense,54,500.0,17,177,70,Mumbai City FC,Russia
GoalKeeper,58,500.0,20,177,74,BSC Young Boys,Korea Republic
Defense,75,9981.0,34,181,84,Kristiansund BK,Brazil
Defense,66,24918.0,29,186,72,FK Austria Wien,Republic of Ireland
Defense,67,4585.0,25,189,80,Borussia Mönchengladbach,Guam
Midfield,58,500.0,21,192,84,AZ Alkmaar,England
Midfield,62,15400.0,21,180,73,Club Sporting Cristal,France
Defense,54,500.0,30,174,76,Club Deportivo Guabirá,Netherlands
Defense,61,27601.0,20,186,76,Cracovia,Morocco
Defense,58,1643.0,26,180,80,FC Vizela,Germany
Midfield,65,11877.0,25,188,85,Lecce,Nigeria
Defense,61,6986.0,19,180,72,Hibernian,Korea Republic
Midfield,61,7103.0,18,180,72,Brøndby IF,England
Midfield,69,500.0,34,184,81,Minnesota United FC,Germany
GoalKeeper,59,7224.0,29,193,82,Paris FC,Germany
Midfield,64,2059.0,20,191,76,Accrington Stanley,Italy
Offense,61,9380.0,18,182,72,RCD Espanyol de Barcelona,Poland
Defense,76,25485.0,27,179,70,F.C. Hansa Rostock,Italy
Midfield,63,9418.0,31,185,72,Spezia,Bolivia
Defense,74,36603.0,29,170,65,Antalyaspor,Scotland
Midfield,48,500.0,16,179,69,Rodez Aveyron Football,Argentina
GoalKeeper,62,500.0,27,192,93,1. FSV Mainz 05,Guam
Midfield,75,51776.0,19,173,65,FC Lokomotiv Moscow,Venezuela
Defense,68,18163.0,24,189,75,Doncaster Rovers,Algeria
Defense,54,500.0,21,193,81,New England Revolution,England
Defense,71,25129.0,30,177,79,Sheffield Wednesday,Côte d'Ivoire
Offense,66,32206.0,23,186,82,Fortuna Düsseldorf,France
GoalKeeper,62,22114.0,24,180,73,Ulsan Hyundai FC,Brazil
Defense,69,500.0,28,178,78,Fleetwood Town,England
Defense,66,24237.0,27,180,80,SD Huesca,Sweden
Midfield,77,33178.0,27,183,75,Bristol Rovers,Colombia
Midfield,57,500.0,30,176,68,Ulsan Hyundai FC,France
Defense,70,43072.0,37,170,68,Djurgårdens IF,Iceland
Defense,71,14887.0,21,180,66,Zagłębie Lubin,Portugal
Midfield,70,14275.0,25,189,79,Club Sporting Cristal,Italy
Defense,66,10646.0,25,184,76,Reading,France
Midfield,60,18298.0,16,186,75,Kashiwa Reysol,Germany
Defense,81,66192.0,27,182,80,Dalian Professional Football Club,France
Offense,76,26598.0,28,170,71,Gallos Blancos de Querétaro,England
Midfield,54,500.0,16,200,85,Wuhan FC,Peru
Midfield,69,3629.0,26,180,67,OGC Nice,Argentina
Offense,68,5566.0,30,177,73,Bohemian FC,Poland
Defense,68,7027.0,35,193,85,Mansfield Town,Scotland
Midfield,58,500.0,29,187,82,FC Lorient,Japan
Defense,74,38887.0,26,179,80,FC Porto,Sweden
Offense,59,500.0,20,186,76,Club Sporting Cristal,Colombia
Defense,55,500.0,17,173,67,D.C. United,Japan
Defense,71,11399.0,21,181,67,Seraing,China PR
Defense,66,500.0,29,176,72,Middlesbrough,France
Midfield,66,17531.0,24,177,74,Al Ittihad,France
Offense,63,500.0,29,184,81,Chamois Niortais Football Club,Germany
Defense,62,500.0,26,176,76,Mansfield Town,Guam
Midfield,72,16271.0,30,184,83,Al Taawoun,Guam
Defense,65,500.0,30,179,69,Bohemian FC,Argentina
Midfield,74,49544.0,29,172,68,Club Atlético Huracán,Netherlands
Midfield,69,500.0,24,186,73,Shimizu S-Pulse,Germany
Offense,71,14108.0,26,195,85,Clube Atlético Mineiro,Colombia
Defense,64,37867.0,22,175,66,Pau FC,France
Defense,68,34858.0,24,185,75,1. FC Magdeburg,England
Defense,73,33145.0,27,180,72,AIK,Germany
Midfield,71,500.0,30,176,78,ATK Mohun Bagan FC,Guam
Midfield,62,8933.0,26,170,59,RB Bragantino,Austria
Defense,54,2465.0,19,176,68,Gaz Metan Mediaş,England
Offense,47,500.0,18,174,58,Raków Częstochowa,Japan
Defense,67,25468.0,26,190,83,Parma,Norway
Midfield,71,4329.0,31,186,78,Torino F.C.,Bosnia and Herzegovina
Defense,71,24800.0,30,175,76,Atakaş Hatayspor,Guinea
Midfield,62,500.0,21,183,69,Atakaş Hatayspor,Republic of Ireland
Defense,64,8835.0,28,188,83,Unión Deportiva Almería,England
Defense,63,19696.0,16,185,65,Lecce,Germany
Defense,68,23944.0,23,168,63,Atlético Clube Goianiense,Turkey
Defense,75,27620.0,26,191,86,Daegu FC,Bulgaria
Offense,59,1715.0,21,176,69,Legia Warszawa,Germany
Defense,69,17239.0,21,180,74,West Bromwich Albion,Germany
GoalKeeper,74,6097.0,35,182,74,Nottingham Forest,Australia
Midfield,66,7171.0,29,183,77,AJ Auxerre,Australia
GoalKeeper,57,500.0,26,187,79,CD Tondela,Germany
Midfield,79,41530.0,32,192,91,Brisbane Roar,Saudi Arabia
Defense,65,500.0,26,180,73,SpVgg Greuther Fürth,Guam
Midfield,77,28349.0,34,176,65,Norwich City,France
Midfield,67,20937.0,32,184,81,SSV Jahn Regensburg,England
Defense,56,500.0,25,170,66,Milton Keynes Dons,Sweden
Defense,61,22081.0,23,163,63,APOEL Nicosia FC,Brazil
Offense,71,26319.0,30,183,78,Clube Atlético Mineiro,Japan
Defense,73,58141.0,28,194,82,Plymouth Argyle,Italy
Midfield,62,7644.0,19,198,83,CD Tondela,United Arab Emirates
Defense,65,500.0,31,172,68,Sparta Rotterdam,Morocco
Defense,60,500.0,24,188,75,Milton Keynes Dons,Turkey
Midfield,70,16250.0,24,177,65,Club Sporting Cristal,Sweden
Defense,70,500.0,30,180,69,FC Botoşani,Mauritania
Offense,64,12790.0,27,194,87,Godoy Cruz,France
Defense,68,17683.0,25,173,72,Los Angeles FC,Argentina
Defense,63,500.0,26,179,76,Club Sporting Cristal,Republic of Ireland
Midfield,52,500.0,21,185,79,Millwall,Australia
Defense,65,500.0,34,177,73,U.S. Sassuolo Calcio,Scotland
GoalKeeper,68,6992.0,22,183,70,AD Alcorcón,Ecuador
Midfield,57,24895.0,24,194,85,Sport Huancayo,Colombia
Midfield,67,13995.0,25,189,82,Columbus Crew,Mexico
Offense,61,500.0,24,186,83,SV Wehen Wiesbaden,Germany
Midfield,67,500.0,29,188,83,Platense,Argentina
Defense,73,25672.0,26,181,80,En Avant de Guingamp,Albania
Defense,57,500.0,20,169,62,AJ Auxerre,England
Midfield,56,500.0,23,189,79,Aarhus GF,Germany
Midfield,73,17964.0,23,175,77,AEK Athens,Argentina
Defense,53,500.0,16,165,65,Ipswich Town,Guam
Defense,64,500.0,25,177,73,Gillingham,Turkey
Defense,53,500.0,19,174,71,Strømsgodset IF,France
Midfield,59,2673.0,24,186,73,Rochdale,China PR
GoalKeeper,65,3805.0,28,171,68,Club Sporting Cristal,Italy
Offense,70,23930.0,28,186,83,Gimnasia y Esgrima La Plata,France
Midfield,66,1001.0,19,169,75,Sport Huancayo,Turkey
Midfield,73,17513.0,32,189,83,FC Ingolstadt 04,England
Midfield,70,8135.0,24,189,83,Fortuna Sittard,Brazil
Midfield,62,16825.0,29,173,75,Lecce,Italy
Defense,67,1666.0,24,184,83,Lecce,Republic of Ireland
Midfield,73,29950.0,31,189,76,CD Huachipato,Argentina
Defense,63,500.0,22,174,65,Stabæk Fotball,Germany
Defense,65,9492.0,22,185,74,Chelsea,China PR
Defense,65,500.0,22,184,69,İstanbul Başakşehir FK,England
Midfield,75,1366.0,34,185,84,US Salernitana 1919,Malaysia
Defense,71,500.0,34,179,80,Club Atlético Aldosivi,Argentina
Midfield,73,33499.0,26,183,83,SC Heerenveen,Germany
Defense,62,500.0,34,192,93,AFC Wimbledon,Netherlands
Midfield,60,500.0,25,182,80,LOSC Lille,Portugal
Midfield,70,26541.0,27,177,77,Radomiak Radom,England
Offense,77,23693.0,31,190,79,Nashville SC,England
Defense,66,13364.0,25,181,72,Shandong Taishan,Belgium
Midfield,65,500.0,27,177,72,Millwall,Republic of Ireland
Defense,60,500.0,26,183,83,SV Zulte Waregem,France
Midfield,81,61382.0,30,180,79,Club Sporting Cristal,France
Defense,69,500.0,25,184,79,SK Austria Klagenfurt,Scotland
Midfield,79,9934.0,27,187,89,Sint-Truidense VV,Bolivia
Offense,67,58557.0,18,191,77,Rayo Vallecano,Germany
Defense,59,500.0,21,196,78,FC Utrecht,Italy
Offense,60,500.0,23,180,75,FC Basel 1893,Serbia
Defense,64,3210.0,24,173,71,Chelsea,England
Midfield,66,2226.0,17,177,71,Club Atlético Lanús,Australia
GoalKeeper,63,500.0,20,180,76,Fortuna Düsseldorf,Portugal
Midfield,81,57104.0,22,189,89,FC Viktoria 1889 Berlin,Korea Republic
Defense,66,500.0,28,179,69,Club Universitario de Deportes,Guam
Midfield,79,25133.0,29,166,70,FC Twente,Scotland
GoalKeeper,69,11913.0,19,188,80,Sligo Rovers,Albania
Defense,58,3629.0,23,175,73,Fortuna Düsseldorf,Netherlands
Offense,69,27843.0,18,184,73,CD Leganés,Denmark
Defense,63,500.0,25,189,84,Udinese Calcio,Austria
Midfield,56,500.0,17,188,76,Halmstads BK,Sweden
Defense,67,14015.0,21,190,75,CA Osasuna,England
Midfield,65,29587.0,25,179,74,New York City FC,England
Defense,69,3088.0,34,183,75,Nottingham Forest,Italy
Midfield,62,8524.0,28,195,85,Hallescher FC,Sweden
Defense,82,19678.0,36,183,82,Lecce,China PR
Defense,65,44992.0,22,171,68,Antalyaspor,Republic of Ireland
Defense,57,5703.0,26,164,57,Lecce,Guam
Midfield,62,500.0,26,185,83,Montpellier Hérault SC,Ecuador
Midfield,74,5220.0,28,185,86,Club Sporting Cristal,Ecuador
Defense,67,500.0,22,179,75,Sociedad Deportiva Aucas,Germany
Midfield,66,15553.0,28,171,73,Śląsk Wrocław,Austria
Defense,72,20450.0,27,195,83,Club Atlético Colón,Germany
Defense,67,15515.0,24,180,77,Club Sporting Cristal,France
Midfield,66,21653.0,21,174,68,FC Bayern München,Saudi Arabia
GoalKeeper,59,500.0,27,179,74,Metropolitanos de Caracas FC,France
Offense,66,500.0,27,167,63,Sagan Tosu,Sweden
Defense,68,6544.0,24,182,88,Club Sporting Cristal,Paraguay
Offense,74,19607.0,22,185,77,Shijiazhuang Ever Bright F.C.,France
Midfield,71,9998.0,30,180,85,AEK Athens,Guam
Defense,62,500.0,18,190,82,CS Mioveni,Denmark
GoalKeeper,54,9359.0,19,191,84,Finn Harps,Nigeria
Midfield,49,2227.0,18,184,81,SC Rheindorf Altach,France
Defense,63,15530.0,24,188,79,1. FC Union Berlin,France
Midfield,78,22054.0,31,185,75,Argentinos Juniors,Germany
Defense,77,32962.0,30,175,78,SV Wehen Wiesbaden,Portugal
Defense,77,29119.0,35,173,68,Club Sporting Cristal,Chile
GoalKeeper,62,500.0,23,177,72,Club Atlético de San Luis,Canada
Defense,64,13049.0,16,173,65,Varbergs BoIS FC,Brazil
Midfield,61,500.0,26,175,68,Cádiz CF,Romania
Defense,75,11701.0,34,177,79,Al Fayha,Sweden
Defense,59,6221.0,31,202,92,Chelsea,India
Defense,68,6154.0,36,188,87,Rosenborg BK,England
Midfield,67,23050.0,20,174,64,Club Libertad,Wales
Defense,74,20055.0,28,172,71,AJ Auxerre,Romania
Defense,70,8490.0,28,174,70,FC Zürich,Guam
Defense,69,14167.0,30,183,76,Girona FC,England
Defense,60,8654.0,25,179,75,Club de Deportes Cobresal,Paraguay
Defense,76,7768.0,28,183,73,LASK Linz,Spain
GoalKeeper,55,500.0,19,180,70,Al Raed,Sweden
Midfield,68,500.0,16,175,59,FC Seoul,Iceland
Defense,60,500.0,27,170,64,AD Alcorcón,Gambia
Midfield,54,500.0,23,188,76,PEC Zwolle,Denmark
Midfield,52,500.0,24,180,81,Vissel Kobe,England
Midfield,68,23838.0,19,178,69,KAS Eupen,Bosnia and Herzegovina
GoalKeeper,63,500.0,24,176,67,Östersunds FK,Chile
Midfield,78,12580.0,33,175,74,SC East Bengal FC,Germany
Offense,63,500.0,27,178,69,Club Deportivo Palestino,Colombia
Defense,68,16169.0,24,178,78,Hyderabad FC,Mexico
Defense,74,16054.0,26,173,74,KV Mechelen,France
Midfield,79,11412.0,38,170,72,Cruz Azul,Italy
Defense,73,34400.0,20,180,72,Queens Park Rangers,England
Midfield,58,9137.0,31,189,86,U.C. Sampdoria,China PR
Defense,59,500.0,22,181,70,RCD Espanyol de Barcelona,Poland
Midfield,58,500.0,19,185,75,Getafe CF,Netherlands
Offense,64,8848.0,24,180,70,Hallescher FC,Germany
GoalKeeper,58,500.0,18,187,79,Cerro Largo Fútbol Club,Germany
Defense,58,500.0,19,181,73,RB Leipzig,Morocco
Defense,66,22597.0,31,180,73,NorthEast United FC,Germany
Defense,71,30551.0,34,182,75,SD Amorebieta,Japan
Offense,69,3698.0,36,181,78,Club Sporting Cristal,Korea Republic
Defense,71,1697.0,26,174,69,Aberdeen,Colombia
Offense,65,500.0,19,187,82,Ross County FC,Mexico
Defense,76,14918.0,33,181,80,Antalyaspor,Mexico
Defense,59,500.0,19,189,73,FC Vizela,Italy
Midfield,68,500.0,26,178,73,Bruk-Bet Termalica Nieciecza,Philippines
Midfield,56,500.0,24,188,74,N.E.C. Nijmegen,Guam
Defense,65,21720.0,21,188,82,Club The Strongest,Germany
Offense,73,27385.0,30,160,55,Crawley Town,Germany
Defense,71,701.0,31,174,79,SC Rheindorf Altach,Mexico
Midfield,69,500.0,26,180,69,Borussia Dortmund,Italy
Defense,64,14672.0,26,187,88,Lecce,Switzerland
Defense,56,500.0,28,185,71,Club Atlético Rentistas,United States
Defense,63,500.0,26,174,69,Lecce,Japan
GoalKeeper,61,11137.0,17,173,66,Lechia Gdańsk,Netherlands
Defense,71,18722.0,21,175,61,Al Tai,Germany
Offense,52,500.0,16,186,74,Lecce,Germany
Midfield,58,500.0,28,188,80,Club de Foot Montréal,Chile
Midfield,56,500.0,29,183,70,Inter,France
Offense,70,4895.0,27,184,79,Kashima Antlers,Sweden
Defense,74,30437.0,20,185,79,Chelsea,Portugal
Defense,74,47361.0,33,178,72,Club Sporting Cristal,Kosovo
Midfield,65,6057.0,23,189,82,Club Sporting Cristal,Romania
Defense,65,500.0,22,178,70,Gaz Metan Mediaş,England
Offense,76,31080.0,28,177,64,Deportivo Pasto,Brazil
Defense,67,4617.0,28,189,84,Lecce,Mexico
GoalKeeper,79,31194.0,30,193,91,SpVgg Greuther Fürth,Italy
Defense,72,27226.0,29,196,86,Derry City,Spain
Defense,70,40790.0,30,174,74,Club Sporting Cristal,Ecuador
Defense,74,19472.0,30,178,83,U.C. Sampdoria,Germany
Midfield,60,500.0,27,171,64,FC Cartagena,Norway
Defense,69,15468.0,25,184,72,RB Bragantino,Germany
GoalKeeper,81,34142.0,35,196,89,Oldham Athletic,Norway
Defense,70,35036.0,25,184,77,Atlético Clube Goianiense,Brazil
Defense,64,500.0,30,186,81,Shenzhen FC,Germany
Midfield,64,500.0,27,192,77,Shanghai Shenhua FC,Ghana
Offense,72,34585.0,26,188,77,Club Sporting Cristal,Netherlands
Offense,59,11175.0,20,176,74,SD Eibar,Croatia
Defense,55,500.0,18,185,78,Al Nassr,Turkey
GoalKeeper,76,38665.0,24,178,76,AZ Alkmaar,Mexico
Defense,73,500.0,27,184,81,Hellas Verona,France
Defense,68,16042.0,25,191,82,FC Dinamo 1948 Bucureşti,France
Defense,71,2197.0,27,184,79,FC Nantes,Germany
Midfield,53,18379.0,16,177,66,FC Vizela,Uruguay
GoalKeeper,56,7488.0,17,179,65,Udinese Calcio,United States
Midfield,69,8369.0,32,178,69,Montevideo City Torque,Colombia
Midfield,62,3415.0,23,172,69,Philadelphia Union,Romania
Defense,66,500.0,31,177,79,Hokkaido Consadole Sapporo,England
Midfield,59,3412.0,29,170,76,SD Eibar,Korea Republic
Defense,73,29186.0,24,173,68,SD Ponferradina,Korea Republic
Offense,48,500.0,22,187,77,FCSB (Steaua),Brazil
Defense,72,30513.0,17,185,72,Bruk-Bet Termalica Nieciecza,Nigeria
Defense,61,19180.0,25,189,79,Stade Malherbe Caen,Japan
Midfield,75,42318.0,21,170,68,SG Dynamo Dresden,India
Midfield,76,39966.0,28,185,74,En Avant de Guingamp,Netherlands
Defense,75,1820.0,24,181,78,US Quevilly Rouen Métropole,Japan
Defense,62,500.0,25,180,77,Club Atlético Banfield,Czech Republic
Defense,58,500.0,22,184,72,VfL Wolfsburg,England
Midfield,67,24225.0,23,184,74,Lecce,Poland
Midfield,73,500.0,19,186,76,FC St. Gallen 1879,Turkey
Defense,65,500.0,26,180,80,Pohang Steelers,Spain
Defense,65,15510.0,17,176,71,Bristol Rovers,Germany
GoalKeeper,68,49457.0,24,191,74,Houston Dynamo,Scotland
Offense,56,500.0,21,190,78,RCD Mallorca,Senegal
Midfield,61,21124.0,21,174,75,Club Sporting Cristal,Australia
Defense,65,14443.0,17,169,62,Lecce,Australia
Midfield,71,21285.0,31,184,74,Seongnam FC,Netherlands
GoalKeeper,62,500.0,25,176,73,PSV,United States
Defense,56,500.0,21,174,70,LDU Quito,Korea Republic
Defense,76,500.0,27,196,83,FC St. Gallen 1879,Germany
Midfield,56,500.0,27,182,78,Odds BK,Mexico
