position,overall,wage_eur,age,height_cm,weight_kg,club_name,nationality_name
Offense,69,8223.087036132812,29,172,72,FBC Melgar,Brazil
Midfield,75,754.7702560424805,29,172,72,FBC Melgar,Brazil
Midfield,75,597.1977233886719,29,172,72,KV Oostende,Chile
Midfield,69,632.7176895141602,26,169,65,US Salernitana 1919,Brazil
Offense,75,1400.7715911865234,29,172,72,FBC Melgar,Brazil
Offense,75,223008.1309814453,29,177,72,FBC Melgar,Brazil
Midfield,75,1002.637336730957,29,183,64,FBC Melgar,Brazil
Midfield,75,983.8666229248047,23,172,72,Burgos CF,Guinea Bissau
Midfield,69,639.1879272460938,23,193,72,Club Deportivo Guabirá,Chile
Offense,75,23058.19483947754,23,177,72,FBC Melgar,Brazil
Offense,75,110046.92358779907,29,177,72,FBC Melgar,Brazil
Offense,75,10208.380752563477,29,177,72,FBC Melgar,Brazil
Offense,75,100322.1035938263,29,177,72,FBC Melgar,Brazil
Midfield,69,727.8278427124023,29,172,72,Nottingham Forest,Brazil
Midfield,66,513.6543884277344,29,192,72,KV Oostende,Brazil
Offense,75,258732.85008239746,29,177,72,FBC Melgar,Brazil
Midfield,71,256.749267578125,23,172,72,FBC Melgar,Brazil
Offense,75,261947.80116271973,29,177,72,FBC Melgar,Brazil
Defense,75,350.8838119506836,27,189,72,FBC Melgar,Brazil
Midfield,54,368.60086822509766,23,172,72,Los Angeles FC,Brazil
Offense,75,257969.33861541748,29,177,72,FBC Melgar,Brazil
Midfield,48,567.9372634887695,23,172,82,Nottingham Forest,Guinea Bissau
Midfield,75,3224.9883880615234,29,172,72,FBC Melgar,Brazil
Midfield,75,319.5862808227539,23,172,72,FBC Melgar,Turkey
Midfield,71,345.2565002441406,17,172,72,FBC Melgar,Serbia
Midfield,75,513.6075592041016,18,172,72,Chicago Fire Football Club,Guinea Bissau
Midfield,60,692.955680847168,25,172,72,SD Ponferradina,Brazil
Defense,52,264.57755279541016,17,192,72,Feyenoord,Cameroon
Midfield,75,1167.5230331420898,23,180,72,Amiens SC,Brazil
Offense,75,15690.748207092285,23,177,72,FBC Melgar,Brazil
Offense,75,259818.8509979248,29,177,72,FBC Melgar,Brazil
Defense,69,2040.75537109375,25,172,72,Willem II,Guinea Bissau
Midfield,71,390.15792083740234,23,181,67,Nottingham Forest,Brazil
Midfield,68,278.0565643310547,17,172,72,Club Deportivo Guabirá,Guinea Bissau
Midfield,75,712.4600524902344,23,172,72,FBC Melgar,Brazil
Offense,69,27235.11183166504,29,172,72,FBC Melgar,Brazil
Defense,75,258.68487548828125,26,177,72,FBC Melgar,Brazil
Midfield,75,900.5808486938477,29,172,72,FBC Melgar,Brazil
Defense,75,2127.8421173095703,23,172,72,Nottingham Forest,Brazil
Offense,75,36764.42957305908,29,177,72,FBC Melgar,Brazil
Midfield,75,290.0370407104492,29,172,72,FBC Melgar,Brazil
Midfield,75,256.6009750366211,23,181,72,Angers SCO,Brazil
Offense,75,3240.9571533203125,29,172,72,FBC Melgar,Brazil
Midfield,75,1046.3914413452148,29,172,89,Willem II,Brazil
Midfield,75,1062.2821578979492,25,177,72,FBC Melgar,Brazil
Midfield,66,256.9756088256836,23,177,66,CD Tenerife,Brazil
Midfield,68,301.7599563598633,20,183,92,St. Mirren,Guinea Bissau
Midfield,52,538.9811935424805,23,172,72,FBC Melgar,Chile
Midfield,75,334.29065704345703,29,172,72,St. Mirren,Brazil
Offense,68,2593.847526550293,23,172,72,FBC Melgar,Brazil
Offense,75,89566.19775390625,29,177,72,FBC Melgar,Brazil
Offense,75,17027.480590820312,29,180,72,FBC Melgar,Brazil
Midfield,60,270.69657135009766,23,172,66,Aston Villa,Wales
Midfield,75,552.6553268432617,23,181,72,FBC Melgar,Brazil
Midfield,71,432.56958770751953,25,172,72,KV Oostende,Brazil
Midfield,48,264.7726745605469,23,183,72,FBC Melgar,Guinea Bissau
Midfield,74,806.1028900146484,23,172,72,Club Atlético Peñarol,Guinea Bissau
Midfield,71,262.0487747192383,37,172,72,FBC Melgar,Brazil
Midfield,75,2204.7200927734375,29,172,72,FBC Melgar,Brazil
Midfield,66,277.33851623535156,23,172,72,KV Oostende,Croatia
Offense,69,466.42711639404297,26,177,72,FBC Melgar,Brazil
Midfield,60,292.8624038696289,23,172,72,FBC Melgar,Brazil
Midfield,75,1071.1250762939453,29,177,72,FBC Melgar,Brazil
Midfield,75,757.2678146362305,29,172,72,FBC Melgar,Brazil
GoalKeeper,69,700.8698196411133,29,197,83,Nottingham Forest,Mauritius
Midfield,69,594.8328475952148,31,172,72,Amiens SC,Brazil
Offense,75,8342.111312866211,20,172,72,FBC Melgar,Brazil
Midfield,66,278.8214416503906,23,183,72,Nottingham Forest,Wales
Offense,75,48871.742904663086,29,177,72,FBC Melgar,Brazil
Midfield,52,257.38926696777344,23,172,72,FBC Melgar,Turkey
Defense,75,1491.2612609863281,27,183,72,FBC Melgar,Guinea Bissau
Offense,75,101780.4046421051,29,177,72,FBC Melgar,Brazil
Midfield,58,683.0981292724609,17,180,66,US Salernitana 1919,Guinea Bissau
Offense,75,261858.61490631104,29,177,72,FBC Melgar,Brazil
Offense,75,457.2251739501953,23,172,72,FBC Melgar,Brazil
Midfield,75,276.7063217163086,23,172,72,FBC Melgar,Guinea Bissau
Midfield,66,318.4077453613281,23,172,72,Chicago Fire Football Club,Brazil
Midfield,75,933.0803298950195,29,177,72,FBC Melgar,Brazil
Midfield,66,386.7159729003906,23,183,72,Angers SCO,Guinea Bissau
Midfield,68,294.7824020385742,21,183,72,Angers SCO,Guinea Bissau
Midfield,71,318.4077453613281,23,181,72,Angers SCO,Brazil
Offense,69,89170.72496032715,29,177,72,FBC Melgar,Brazil
Midfield,71,340.85455322265625,29,188,72,Club Deportivo Guabirá,Chile
Midfield,52,359.1257553100586,31,181,72,Nottingham Forest,Guinea Bissau
Defense,75,2539.0261154174805,29,172,72,FBC Melgar,Brazil
Midfield,52,1108.533821105957,23,172,73,Chennaiyin FC,Brazil
Offense,75,256709.39054870605,29,177,72,FBC Melgar,Brazil
Midfield,75,277.8302230834961,18,172,70,KV Oostende,Guinea Bissau
Midfield,66,264.49169921875,23,172,75,KV Oostende,Brazil
Offense,75,13625.571640014648,29,177,72,FBC Melgar,Brazil
Midfield,52,513.4826812744141,29,192,93,FBC Melgar,Brazil
Midfield,75,291.27801513671875,29,172,72,FBC Melgar,Brazil
Midfield,75,359.6799011230469,17,172,64,US Salernitana 1919,Guinea Bissau
Offense,75,19685.4370803833,29,172,72,FBC Melgar,Brazil
Offense,75,13727.721786499023,29,177,72,FBC Melgar,Brazil
Offense,61,18978.729461669922,25,177,72,FBC Melgar,Brazil
Defense,61,371.07501220703125,29,183,72,Unión de Santa Fe,France
Midfield,69,498.15391540527344,23,172,72,KV Oostende,Guinea Bissau
Midfield,75,10692.14224243164,29,177,72,Chicago Fire Football Club,Brazil
Midfield,75,258.8721923828125,23,172,64,FBC Melgar,Guinea Bissau
Midfield,75,791.2658309936523,23,172,72,FBC Melgar,Brazil
Offense,75,77198.12369537354,29,177,72,FBC Melgar,Brazil
Offense,75,66725.41953659058,29,177,72,FBC Melgar,Brazil
Offense,75,10476.290740966797,20,177,72,FBC Melgar,Brazil
Midfield,75,265.63121032714844,23,180,75,Angers SCO,Brazil
Midfield,56,705.4356689453125,23,172,66,FCSB (Steaua),Cameroon
Offense,75,3867.703872680664,29,177,72,FBC Melgar,Brazil
Offense,75,21821.029190063477,29,177,72,FBC Melgar,Brazil
Offense,75,49997.0881729126,29,172,72,FBC Melgar,Brazil
Midfield,73,476.02710723876953,30,192,66,Al Ittihad,Brazil
Midfield,75,2135.8733291625977,29,172,72,FBC Melgar,Guinea Bissau
Midfield,75,286.05655670166016,23,172,72,KV Oostende,Brazil
Midfield,66,1013.1817169189453,23,172,72,Al Ittihad,Brazil
Midfield,56,281.0068054199219,35,172,72,Club Deportivo Guabirá,Brazil
Midfield,75,256.61658477783203,17,172,72,St. Mirren,Guinea Bissau
Midfield,75,2619.1353073120117,22,177,72,FBC Melgar,Brazil
Midfield,52,360.18721771240234,30,172,66,KV Oostende,Brazil
Midfield,61,1313.099479675293,26,201,72,FBC Melgar,Wales
Midfield,75,348.7296676635742,23,172,72,Club Deportivo Guabirá,Brazil
Offense,69,55420.240074157715,29,172,72,FBC Melgar,Brazil
Midfield,68,284.1911926269531,23,172,72,KV Oostende,Brazil
Midfield,52,289.67801666259766,23,172,72,FBC Melgar,Brazil
Midfield,66,280.74143981933594,29,172,72,KV Oostende,Guinea Bissau
Midfield,71,534.8524169921875,23,172,72,Vålerenga Fotball,Brazil
Midfield,52,352.8584442138672,26,177,83,KV Oostende,United States
Offense,75,9296.888938903809,29,172,72,FBC Melgar,Brazil
Midfield,52,777.9273071289062,24,177,72,Angers SCO,Estonia
Midfield,75,1528.3812255859375,23,172,72,FBC Melgar,Brazil
Midfield,75,12427.453758239746,29,177,72,FBC Melgar,Brazil
Midfield,75,274.87217712402344,26,189,72,FBC Melgar,Brazil
Offense,75,3315.673179626465,29,177,72,FBC Melgar,Brazil
Midfield,69,257.5219497680664,23,172,72,Club Deportivo Guabirá,Brazil
Midfield,75,289.38143157958984,23,172,72,FBC Melgar,Chile
Midfield,61,311.33653259277344,23,177,72,Al Ittihad,Brazil
Midfield,69,395.24669647216797,18,172,66,FBC Melgar,Brazil
Midfield,71,385.48280334472656,25,172,72,FBC Melgar,Guinea Bissau
Offense,75,43996.2431640625,29,177,72,FBC Melgar,Brazil
Midfield,48,298.708251953125,30,172,72,Amiens SC,Brazil
Midfield,75,5244.1162185668945,23,172,72,FBC Melgar,Brazil
Midfield,69,1830.5233764648438,23,180,72,FBC Melgar,Brazil
Midfield,60,1036.885108947754,29,172,72,FBC Melgar,Brazil
Midfield,48,257.16292572021484,23,172,72,St. Mirren,Brazil
Midfield,52,256.3746337890625,23,172,72,FBC Melgar,Brazil
Midfield,66,633.0220794677734,23,172,72,FBC Melgar,Brazil
Offense,75,245735.69564819336,29,177,72,FBC Melgar,Brazil
Midfield,75,2686.288414001465,23,177,72,FBC Melgar,Brazil
Offense,75,1721.5283584594727,29,172,72,FBC Melgar,Brazil
Midfield,68,1044.9475402832031,36,172,72,Angers SCO,Guinea Bissau
Offense,75,13939.343048095703,23,180,72,FBC Melgar,Brazil
Midfield,60,336.13260650634766,23,177,65,Chicago Fire Football Club,Brazil
Midfield,68,412.58131408691406,23,172,72,Chicago Fire Football Club,Chile
Midfield,52,278.47802734375,23,175,72,FBC Melgar,Guinea Bissau
Midfield,66,475.4573516845703,25,172,66,KV Oostende,Brazil
GoalKeeper,75,353.06917572021484,23,172,72,FBC Melgar,Brazil
Midfield,75,490.8407516479492,29,172,72,FBC Melgar,Brazil
Offense,75,117903.20487594604,29,177,72,FBC Melgar,Brazil
Offense,75,585.4045639038086,29,177,72,FBC Melgar,France
Offense,75,189566.83994674683,29,177,72,FBC Melgar,Brazil
Midfield,75,20523.34457397461,29,180,72,FBC Melgar,Brazil
Midfield,68,274.2633972167969,23,172,72,Al Ittihad,United States
Midfield,71,668.6669235229492,23,181,72,FBC Melgar,Guinea Bissau
Offense,75,1716.3303146362305,22,172,72,FBC Melgar,Brazil
Midfield,48,614.2591705322266,17,181,86,FC Cartagena,Brazil
Defense,75,7731.138236999512,29,177,72,FBC Melgar,Brazil
Midfield,69,270.3141326904297,29,172,72,FBC Melgar,Guinea Bissau
Midfield,68,261.43218994140625,29,181,72,KV Oostende,Brazil
Midfield,68,285.55704498291016,29,172,72,SD Ponferradina,Guinea Bissau
Offense,75,259012.3581085205,29,177,72,FBC Melgar,Brazil
Midfield,75,306.43507385253906,23,172,72,Santa Clara,Turkey
Offense,75,7372.793212890625,29,172,72,FBC Melgar,Brazil
Midfield,71,347.660400390625,26,172,72,Al Ittihad,United States
Midfield,52,525.9158401489258,23,172,72,FBC Melgar,Brazil
Midfield,68,1826.979965209961,29,187,75,FBC Melgar,Portugal
Midfield,66,317.05750274658203,29,172,72,FBC Melgar,Brazil
Midfield,71,257.35804748535156,29,172,72,FBC Melgar,Chile
Defense,69,692.323486328125,23,172,72,CD Tenerife,Brazil
Midfield,60,683.8786163330078,23,172,64,FBC Melgar,Brazil
Offense,75,172449.63480758667,29,177,72,FBC Melgar,Brazil
Midfield,71,264.10926055908203,23,172,72,FBC Melgar,Wales
Midfield,52,258.53658294677734,23,188,72,KV Oostende,Guinea Bissau
Midfield,66,295.12581634521484,26,172,66,KV Oostende,Brazil
Midfield,71,296.1794738769531,23,172,70,KV Oostende,Paraguay
Midfield,75,257.8029251098633,23,172,72,US Salernitana 1919,Brazil
Midfield,69,1207.7883605957031,23,172,72,FBC Melgar,Ecuador
Midfield,69,602.1928405761719,23,172,72,Nottingham Forest,Brazil
Midfield,52,387.30914306640625,20,181,66,FBC Melgar,Brazil
Midfield,52,267.19998931884766,23,172,72,FBC Melgar,Brazil
Midfield,75,419.9959411621094,29,172,72,FBC Melgar,Brazil
Offense,75,23348.2862701416,29,177,72,FBC Melgar,Brazil
Midfield,71,275.6058349609375,23,172,72,Club Deportivo Guabirá,Brazil
Midfield,75,999.9602661132812,17,183,72,St. Mirren,Guinea Bissau
Midfield,69,512.7178039550781,23,172,72,FBC Melgar,Brazil
Midfield,75,516.4095077514648,23,172,72,FBC Melgar,Brazil
Midfield,66,267.90242767333984,17,172,72,FBC Melgar,Brazil
Defense,66,571.2309188842773,25,183,72,FBC Melgar,Brazil
Midfield,52,266.0448684692383,23,172,72,FBC Melgar,Wales
Midfield,52,279.43802642822266,29,172,66,FBC Melgar,Brazil
Midfield,66,724.5419921875,23,172,72,Angers SCO,Brazil
Offense,52,1077.9855575561523,26,181,72,Vélez Sarsfield,Turkey
Midfield,71,434.7237319946289,20,172,78,Angers SCO,Brazil
Midfield,66,267.4107208251953,23,181,72,FBC Melgar,Brazil
Offense,75,173147.74536132812,29,177,72,FBC Melgar,Brazil
Midfield,66,1166.9376678466797,17,172,72,St. Mirren,Brazil
Midfield,52,276.9326629638672,23,172,72,FBC Melgar,Brazil
Offense,75,128073.17786002159,29,177,72,FBC Melgar,Brazil
Offense,75,256867.47820281982,29,177,72,FBC Melgar,Brazil
Offense,66,308.9482421875,23,172,75,SD Ponferradina,Brazil
Defense,75,1071.3748321533203,29,172,72,FBC Melgar,Brazil
Offense,75,7503.470161437988,29,177,72,FBC Melgar,Brazil
Midfield,75,4008.6208114624023,29,177,72,FBC Melgar,Brazil
Defense,68,4591.1373291015625,29,172,72,FBC Melgar,Brazil
Offense,75,165579.06965255737,29,177,72,FBC Melgar,Brazil
Midfield,65,287.5707015991211,23,181,89,Angers SCO,Guinea Bissau
Offense,75,21021.654342651367,29,177,72,FBC Melgar,Brazil
Offense,75,10825.371383666992,29,172,72,FBC Melgar,Brazil
Midfield,75,448.6085968017578,29,172,72,FBC Melgar,Brazil
Midfield,66,321.5609130859375,23,172,72,Unión de Santa Fe,Brazil
Midfield,71,257.26438903808594,17,172,66,Club Deportivo Guabirá,Brazil
Midfield,52,264.98340606689453,23,172,72,FBC Melgar,Guinea Bissau
Midfield,66,278.8760757446289,17,179,72,Club Deportivo Guabirá,Brazil
Defense,61,327.7501754760742,23,183,86,KV Oostende,Cape Verde Islands
Midfield,66,522.4114532470703,17,189,72,Unión de Santa Fe,Brazil
Offense,75,20681.76003265381,29,177,72,FBC Melgar,Brazil
Midfield,66,437.9705581665039,23,172,72,FBC Melgar,Guinea Bissau
Offense,75,73982.16188430786,29,177,72,FBC Melgar,Brazil
Midfield,75,284.6672897338867,23,172,66,St. Mirren,Guinea Bissau
Midfield,69,2111.5767669677734,29,172,72,FBC Melgar,Brazil
Offense,75,1055.2109451293945,29,172,72,FBC Melgar,Brazil
Midfield,52,623.0318450927734,23,172,99,Orlando Pirates,Wales
Midfield,75,3225.6049728393555,29,172,72,FBC Melgar,Brazil
Midfield,71,568.1167755126953,29,172,72,St. Mirren,Brazil
Midfield,64,301.29166412353516,25,192,67,Chicago Fire Football Club,Cape Verde Islands
Offense,75,840.4287109375,23,172,72,FBC Melgar,Brazil
Offense,75,33360.60842895508,29,177,72,FBC Melgar,Brazil
Midfield,52,306.23995208740234,29,172,72,Chicago Fire Football Club,Brazil
Midfield,52,735.9683227539062,23,172,75,FBC Melgar,Guinea Bissau
Midfield,68,343.22723388671875,23,172,72,FBC Melgar,Guinea Bissau
Offense,75,12427.992294311523,29,172,72,FBC Melgar,Brazil
Offense,75,170346.8738861084,29,177,72,FBC Melgar,Brazil
Defense,68,275.73851776123047,20,172,72,FBC Melgar,Brazil
Offense,75,10200.10758972168,29,177,72,FBC Melgar,Brazil
Midfield,69,263.9141387939453,23,180,72,FBC Melgar,Brazil
Midfield,52,1065.1465454101562,20,177,72,FC Ingolstadt 04,Uganda
Midfield,68,731.5273513793945,25,175,91,Austin FC,Chile
Midfield,66,261.25267791748047,23,172,72,KV Oostende,Brazil
Midfield,48,260.1990203857422,17,172,72,FBC Melgar,Serbia
Midfield,66,2465.7149658203125,29,172,72,FBC Melgar,Brazil
Offense,66,300.8780059814453,23,172,72,FBC Melgar,United States
Offense,75,95481.54430770874,29,177,72,FBC Melgar,Brazil
Midfield,58,257.6780471801758,23,172,72,FBC Melgar,Brazil
Midfield,69,696.5225067138672,23,172,72,FBC Melgar,Brazil
Defense,69,259.43414306640625,23,172,64,FBC Melgar,Brazil
Midfield,75,2785.1527099609375,20,172,94,KV Oostende,Guinea Bissau
Offense,75,87818.47259140015,29,177,72,FBC Melgar,Brazil
Midfield,69,796.5028991699219,23,172,72,FBC Melgar,Brazil
Midfield,66,292.87801361083984,23,177,66,Angers SCO,Brazil
Midfield,68,304.99117279052734,29,172,72,FBC Melgar,United States
Offense,75,226197.10745239258,25,177,72,FBC Melgar,Brazil
Midfield,71,292.05069732666016,29,172,72,KV Oostende,Brazil
Midfield,56,868.2218551635742,29,172,72,Chicago Fire Football Club,Brazil
Offense,75,921.7944869995117,25,177,72,FBC Melgar,Brazil
Midfield,71,1145.7864685058594,17,172,72,KV Oostende,Guinea Bissau
Midfield,66,399.4144973754883,17,172,72,FBC Melgar,United States
Midfield,69,259.5512161254883,23,172,72,FBC Melgar,Brazil
Offense,75,2206.8976516723633,29,172,72,FBC Melgar,Brazil
Midfield,75,3217.885955810547,20,180,72,Nottingham Forest,Brazil
Offense,75,3168.5279541015625,29,177,72,FBC Melgar,Brazil
Midfield,58,299.707275390625,23,172,72,RB Bragantino,Wales
Midfield,66,262.1190185546875,20,172,72,FBC Melgar,Brazil
Midfield,71,360.5696563720703,23,172,72,Montpellier Hérault SC,Guinea Bissau
Midfield,75,337.4516296386719,23,172,72,FBC Melgar,Brazil
Midfield,68,479.9607620239258,23,181,65,FBC Melgar,Japan
Midfield,69,1048.1475372314453,18,183,75,FBC Melgar,Brazil
Midfield,71,294.71996307373047,17,181,66,KV Oostende,Guinea Bissau
Midfield,66,284.9716796875,29,172,72,Nottingham Forest,Brazil
Midfield,52,724.8697967529297,17,183,72,FC Sochaux-Montbéliard,Bosnia and Herzegovina
Offense,66,257.3034133911133,23,172,72,Los Angeles FC,Brazil
Offense,75,136845.44046974182,29,177,72,FBC Melgar,Brazil
Offense,75,87226.22340011597,29,177,72,FBC Melgar,Brazil
Midfield,61,300.2614212036133,29,172,64,SD Ponferradina,Guinea Bissau
Midfield,60,309.8223876953125,23,172,72,FBC Melgar,Brazil
Offense,75,13699.171569824219,29,177,72,FBC Melgar,Brazil
Midfield,66,259.0985336303711,23,172,70,FBC Melgar,Brazil
Offense,75,3091.376808166504,23,186,72,FBC Melgar,Brazil
Offense,75,28826.71226501465,29,177,72,FBC Melgar,Guinea Bissau
Midfield,65,1840.5058059692383,26,172,97,Angers SCO,Guinea Bissau
Offense,75,262136.9990310669,29,177,72,FBC Melgar,Brazil
GoalKeeper,81,1130.1377029418945,25,172,72,1. FC Kaiserslautern,Brazil
Midfield,71,480.0622253417969,29,172,72,KV Oostende,Guinea Bissau
Offense,75,26293.13419342041,29,177,72,FBC Melgar,Brazil
Midfield,58,303.76580810546875,23,172,72,KV Oostende,Brazil
Midfield,68,2056.7007217407227,23,172,70,Nottingham Forest,Brazil
Midfield,61,256.51512145996094,23,172,72,SD Ponferradina,Brazil
Midfield,75,630.7976913452148,29,172,72,FBC Melgar,Brazil
Midfield,71,356.8311233520508,29,181,72,Nottingham Forest,Ecuador
Midfield,69,258.0526809692383,29,172,72,KV Oostende,Brazil
Midfield,71,367.8672103881836,23,183,72,Amiens SC,Turkey
Midfield,75,336.9521179199219,23,172,72,FBC Melgar,Brazil
Midfield,66,792.108757019043,23,172,72,FBC Melgar,United Arab Emirates
Midfield,66,312.68677520751953,23,172,64,Chicago Fire Football Club,Guinea Bissau
Midfield,71,279.1492462158203,23,172,72,FBC Melgar,Brazil
Midfield,74,263.82828521728516,23,172,72,Angers SCO,Brazil
Offense,75,159840.9424419403,29,177,72,FBC Melgar,Brazil
Midfield,66,298.8643493652344,23,172,72,FBC Melgar,Brazil
Offense,75,117860.16296577454,29,177,72,FBC Melgar,Brazil
Offense,75,249036.8203048706,29,177,72,FBC Melgar,Brazil
Midfield,52,262.6731643676758,17,181,72,FBC Melgar,Cape Verde Islands
Midfield,75,272.96778869628906,24,172,72,FBC Melgar,Brazil
Offense,75,2979.8764266967773,29,177,72,FBC Melgar,Brazil
Defense,71,275.8555908203125,17,183,72,FBC Melgar,Kyrgyzstan
Midfield,75,3470.8496170043945,23,172,72,FBC Melgar,Brazil
Midfield,66,411.5432662963867,23,172,72,KV Oostende,Turkey
Midfield,66,379.1530532836914,23,172,72,FBC Melgar,Brazil
Midfield,75,41535.71868133545,29,172,72,FBC Melgar,Brazil
Offense,75,12773.896354675293,29,172,70,FBC Melgar,Brazil
Offense,52,330.42724609375,17,172,72,Nottingham Forest,Brazil
Midfield,69,650.364501953125,23,172,72,FBC Melgar,Brazil
Defense,75,1424.3188858032227,23,172,60,Sheffield Wednesday,Mauritius
Midfield,71,267.9414520263672,23,172,72,Sheffield Wednesday,Brazil
Defense,75,4825.814178466797,23,177,72,FBC Melgar,Brazil
Offense,75,29954.734603881836,29,177,72,FBC Melgar,Brazil
Midfield,71,525.3226699829102,17,172,72,Club Deportivo Guabirá,Brazil
Midfield,75,318.80579376220703,29,181,72,Club Deportivo Guabirá,Wales
Midfield,61,577.8650588989258,27,172,72,Milton Keynes Dons,Wales
Midfield,75,1143.5620803833008,29,177,72,FBC Melgar,France
Midfield,71,488.51490020751953,25,181,72,Angers SCO,Cape Verde Islands
Offense,75,108024.32649230957,29,177,72,FBC Melgar,Brazil
Midfield,52,5240.760124206543,29,172,64,FBC Melgar,Turkey
Midfield,87,316.8389663696289,23,172,72,Heart of Midlothian,Brazil
Midfield,87,2544.793914794922,23,177,66,Club Deportivo Guabirá,Cape Verde Islands
Midfield,75,324.5267639160156,23,189,72,FBC Melgar,Croatia
Offense,75,9170.403205871582,23,172,72,FBC Melgar,Brazil
Midfield,66,503.01634979248047,23,172,72,Heart of Midlothian,Niger
Offense,75,246132.97136688232,29,177,72,FBC Melgar,Brazil
Midfield,66,273.2799835205078,23,172,72,Club Deportivo Guabirá,Brazil
Offense,75,9653.719818115234,23,177,72,FBC Melgar,Brazil
Offense,75,250648.3699874878,29,177,72,FBC Melgar,Brazil
Midfield,61,263.5238952636719,17,172,72,FBC Melgar,Spain
Midfield,75,4006.2091064453125,29,177,72,FBC Melgar,Brazil
Defense,52,393.865234375,23,172,83,CA Osasuna,Croatia
Midfield,75,2051.9865798950195,29,172,72,FBC Melgar,Chile
Midfield,52,678.4932556152344,20,177,66,FBC Melgar,Brazil
Offense,75,11777.471939086914,29,177,72,FBC Melgar,Brazil
Midfield,71,259.33267974853516,23,172,72,FBC Melgar,Croatia
Midfield,75,285.86143493652344,23,172,75,FBC Melgar,Brazil
Midfield,75,24432.187675476074,29,177,72,FBC Melgar,Brazil
Midfield,71,335.4457778930664,17,172,66,SD Ponferradina,Brazil
Midfield,75,312.3667755126953,23,183,101,Angers SCO,Guinea Bissau
Midfield,66,264.2887725830078,20,172,72,FBC Melgar,Brazil
Defense,81,425.20178985595703,17,172,65,SD Ponferradina,Brazil
Midfield,71,372.9169616699219,23,172,72,Chicago Fire Football Club,Guinea Bissau
Offense,75,258181.69353485107,29,177,72,FBC Melgar,Brazil
Offense,75,240906.3383026123,29,177,72,FBC Melgar,Brazil
Midfield,75,286.00972747802734,23,172,72,FBC Melgar,France
Midfield,61,265.3658447265625,23,172,72,Nottingham Forest,Guinea Bissau
Midfield,48,810.075569152832,29,177,66,FBC Melgar,United States
Midfield,75,6163.779731750488,29,177,72,KV Oostende,Brazil
Offense,75,5656.767532348633,29,172,72,FBC Melgar,Brazil
Offense,75,1523.2924499511719,29,172,72,Nottingham Forest,Brazil
Midfield,52,296.6399612426758,23,177,72,Club Deportivo Guabirá,Brazil
Defense,71,260.78438568115234,23,172,72,KV Oostende,Guinea Bissau
Midfield,92,309.1199493408203,23,172,72,FBC Melgar,Brazil
Midfield,71,298.07605743408203,23,181,72,FBC Melgar,Guinea Bissau
Midfield,79,462.30614471435547,17,172,72,Shimizu S-Pulse,Brazil
Midfield,66,322.8799362182617,23,172,72,FBC Melgar,Brazil
Midfield,66,459.71492767333984,23,172,104,FC Vizela,Algeria
Offense,75,7990.135063171387,29,172,72,FBC Melgar,Brazil
Midfield,52,1145.2245178222656,29,177,75,FBC Melgar,Brazil
Midfield,61,402.59888458251953,17,172,66,FBC Melgar,Brazil
Offense,75,89210.63126373291,29,177,72,FBC Melgar,Brazil
Midfield,75,3906.8218841552734,29,172,72,FBC Melgar,Brazil
Offense,75,132839.73026549816,29,177,72,FBC Melgar,Brazil
Midfield,52,262.2673110961914,23,172,72,Chicago Fire Football Club,Brazil
Midfield,75,446.5168914794922,23,172,72,Club Deportivo Guabirá,Guinea Bissau
Midfield,52,284.98728942871094,23,172,72,Club Deportivo Guabirá,Brazil
Offense,75,1606.3987121582031,29,177,72,FBC Melgar,Brazil
Midfield,71,340.6438217163086,23,177,72,Chicago Fire Football Club,Brazil
Offense,75,28900.905364990234,29,177,72,FBC Melgar,Brazil
Midfield,75,294.71996307373047,23,172,72,Nottingham Forest,Guinea Bissau
GoalKeeper,71,425.54520416259766,23,188,66,Chicago Fire Football Club,Brazil
GoalKeeper,48,702.8678665161133,17,172,75,1. FC Kaiserslautern,Brazil
Offense,75,237801.31101989746,29,177,72,FBC Melgar,Brazil
Midfield,62,486.40758514404297,17,172,72,KV Oostende,Turkey
Midfield,52,270.9151077270508,29,183,72,Club Deportivo Guabirá,Guinea Bissau
Offense,75,67379.64720535278,29,177,72,FBC Melgar,Brazil
Defense,75,1695.444480895996,27,172,72,FBC Melgar,Brazil
Offense,75,159755.90252304077,29,177,72,FBC Melgar,Brazil
Offense,75,3443.9618377685547,23,177,72,FBC Melgar,France
Midfield,75,6592.126640319824,20,186,72,FBC Melgar,Chile
Midfield,58,6621.184173583984,20,172,72,Palmeiras,Chile
Midfield,48,288.48387145996094,23,172,72,FBC Melgar,Guinea Bissau
Midfield,71,730.7390594482422,29,172,72,KV Oostende,Cape Verde Islands
Midfield,75,263.53170013427734,29,188,72,KV Oostende,Brazil
Midfield,48,264.6634063720703,23,172,105,KV Oostende,Brazil
Midfield,71,257.5453643798828,23,181,72,Angers SCO,Guinea Bissau
Midfield,75,396.47986602783203,23,172,72,Al Ittihad,Brazil
Midfield,69,262.0956039428711,23,172,72,KV Oostende,Brazil
Midfield,60,393.5452346801758,23,172,65,FBC Melgar,Wales
Midfield,75,671.5781402587891,23,177,83,FBC Melgar,Brazil
Midfield,75,4484.382308959961,29,177,72,FBC Melgar,Brazil
Midfield,52,261.35414123535156,17,177,72,Angers SCO,Brazil
Midfield,75,340.7921142578125,23,177,72,FBC Melgar,Brazil
